fighter_id,name,birthdate,aka,associations,class_weight,wins,losses,draws,wins_by_ko_tko,wins_by_submission,wins_by_decision,wins_by_other,losses_by_ko_tko,losses_by_submission,losses_by_decision,losses_by_other,country,city,weight (lbs),sex,height,height (cm)
d4936f7b49d3456e999a5d1da7f7ec71,Chad Reiner,1981-06-29,The Grinder,['Premier Combat Center'],Welterweight,35.0,18.0,0.0,13.0,16.0,6.0,0.0,10.0,6.0,2.0,0.0,United States,"Omaha, Nebraska",170.0,M,6.0,182.88
b78e38b9365a4ede9b50ccea410768c1,Nate Mohr,1983-03-03,,['Team Curran'],Lightweight,9.0,7.0,0.0,8.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,United States,"Cedar Falls, Iowa",155.0,M,5.9,179.83
017b686ba7b04f4898ae13cf550b3413,Terry Martin,1980-10-10,Dangerous,['Iron Academy'],Middleweight,23.0,12.0,0.0,14.0,4.0,4.0,1.0,9.0,0.0,3.0,0.0,United States,"Chicago, Illinois",185.0,M,5.7,173.74
ba1be57910954396a44490ff9927e016,Ivan Salaverry,1971-01-11,,['Ivan Salaverry MMA'],Middleweight,14.0,9.0,0.0,5.0,5.0,4.0,0.0,4.0,1.0,3.0,1.0,United States,"Seattle, Washington",185.0,M,6.0,182.88
455a6bf7a8f54552a338ae4bc54730b6,Chris Leben,1980-07-21,The Crippler,['Alliance MMA'],Middleweight,22.0,12.0,0.0,12.0,5.0,5.0,0.0,4.0,2.0,6.0,0.0,United States,"Portland, Oregon",185.0,M,5.11,155.75
da6559cb06a84f0ca053e4e2a7dd2a6e,James Irvin,1978-09-12,The Sandman,['Reign MMA'],Middleweight,17.0,10.0,2.0,12.0,3.0,1.0,1.0,5.0,4.0,1.0,0.0,United States,"Citrus Heights, California",185.0,M,6.2,188.98
45f98c088b6e4e8787761508ef3986c3,Sean Salmon,1977-11-09,,[],Light Heavyweight,18.0,21.0,0.0,7.0,6.0,5.0,0.0,11.0,10.0,0.0,0.0,United States,"Columbus, Ohio",205.0,M,5.1,155.45
7b63956ad5784efb8a408fcc9dc7c1e5,Din Thomas,1976-09-28,Dinyero,['American Top Team'],Featherweight,26.0,9.0,1.0,7.0,15.0,4.0,0.0,2.0,2.0,5.0,0.0,United States,"Orlando, Florida",143.0,M,5.9,179.83
8e8e26f1d9ec4f87afc8af6f54f71423,Wilson Gouveia,1978-10-03,,['American Top Team'],Heavyweight,14.0,8.0,0.0,7.0,6.0,1.0,0.0,6.0,0.0,2.0,0.0,United States,"Coral Pass, Florida",219.0,M,6.2,188.98
2751f1e7709f4f8f8fb560079b216235,Carmelo Marrero,1981-01-26,The Fury,['American Top Team'],Heavyweight,16.0,6.0,1.0,3.0,7.0,6.0,0.0,0.0,2.0,4.0,0.0,United States,"Douglasville, Pennsylvania",255.0,M,6.2,188.98
2572949c0a8b402393608e9b809f2621,Joe Stevenson,1982-06-15,Daddy,"[""Joe Stevenson's Cobra Kai""]",Lightweight,33.0,16.0,0.0,9.0,13.0,11.0,0.0,2.0,5.0,9.0,0.0,United States,"Victorville, California",155.0,M,5.7,173.74
e0250140abd64005b2ef4d7f2b37134a,Melvin Guillard,1983-03-30,The Young Assassin,['Genesis Training Center'],Welterweight,32.0,22.0,3.0,21.0,2.0,9.0,0.0,6.0,9.0,7.0,0.0,United States,"New Orleans, Louisiana",170.0,M,5.9,179.83
8fb747c58a4543dcadf39f1e09259e73,Justin McCully,1976-02-18,The Insane One,['Team Punishment'],Heavyweight,11.0,5.0,0.0,1.0,6.0,4.0,0.0,0.0,4.0,1.0,0.0,United States,"Orange, California",235.0,M,6.2,188.98
1d896009ffb4442ea36791a5df5d6875,Antoni Hardonk,1976-02-05,,['Dynamix MMA'],Heavyweight,8.0,6.0,0.0,6.0,2.0,0.0,0.0,2.0,1.0,3.0,0.0,Netherlands,"Weesp, North Holland",240.0,M,6.4,195.07
e8be7313f91d493e8ab814adcebe9806,Dokonjonosuke Mishima,1972-04-19,,['Cobra Kai MMA Dojo'],Lightweight,20.0,7.0,0.0,3.0,7.0,10.0,0.0,2.0,3.0,2.0,0.0,Japan,"Amagasaki, Hyogo",154.0,M,5.7,173.74
8629d445140c4519b9a340506bf8f985,Seth Petruzelli,1979-12-03,The Silverback,['The Jungle MMA'],Light Heavyweight,14.0,8.0,0.0,12.0,1.0,1.0,0.0,3.0,4.0,1.0,0.0,United States,"Fort Myers, Florida",205.0,M,6.0,182.88
c28dcd69c30b41408802184d83512d09,Drew Fickett,1979-12-24,Night Rider,['Team Scrub'],Lightweight,43.0,22.0,0.0,4.0,31.0,8.0,0.0,14.0,3.0,5.0,0.0,United States,"Tucson, Arizona",151.0,M,5.1,155.45
f2d5b6dae6cf4474b5f7a2736a882f10,Keita Nakamura,1984-05-22,K-Taro,['United Gym Tokyo'],Lightweight,36.0,12.0,1.0,9.0,16.0,11.0,0.0,2.0,1.0,9.0,0.0,Japan,"Katsushika, Tokyo",156.0,M,5.11,155.75
0f503fb7582d4309bf4aee3b926ee2ae,Kurt Pellegrino,1979-05-07,Batman,['Pellegrino MMA'],Lightweight,16.0,7.0,0.0,2.0,10.0,4.0,0.0,1.0,3.0,3.0,0.0,United States,"Point Pleasant, New Jersey",155.0,M,5.8,176.78
0466e8e8bf8a437f9fbf57c2658db2cd,Kuniyoshi Hironaka,1976-06-17,,['Master Japan'],Lightweight,23.0,9.0,0.0,7.0,8.0,8.0,0.0,6.0,1.0,2.0,0.0,Japan,"Yamaguchi, Yamaguchi",153.0,M,5.1,155.45
e4eed0ac8109499f8b70e3916ce84829,Randy Couture,1963-06-22,The Natural,['Xtreme Couture'],Light Heavyweight,19.0,11.0,0.0,7.0,4.0,8.0,0.0,7.0,3.0,1.0,0.0,United States,"Corvallis, Oregon",203.0,M,6.1,185.93
4defe5986c0644b588112ebd9840a8a6,Martin Kampmann,1982-04-17,Hitman,['Xtreme Couture'],Welterweight,20.0,7.0,0.0,8.0,7.0,4.0,1.0,5.0,0.0,2.0,0.0,Denmark,Aarhus,170.0,M,6.0,182.88
a6148f2d1c8f4071a557f8fb3f78ccdd,Matt Hughes,1973-10-13,,['HIT Squad'],Welterweight,45.0,9.0,0.0,21.0,14.0,10.0,0.0,5.0,4.0,0.0,0.0,United States,"Hillsboro, Illinois",170.0,M,5.9,179.83
a6f21b778c854b00bee47b8d5451cfaa,Jason Lambert,1977-09-23,The Punisher,['Alliance MMA'],Light Heavyweight,26.0,13.0,0.0,16.0,6.0,4.0,0.0,7.0,3.0,3.0,0.0,United States,"San Diego, California",205.0,M,5.1,155.45
6a4c4f51e2924f298b6a180f97d8094e,Renato Sobral,1975-09-07,Babalu,"[""Babalu's Iron Gym"", 'Kings MMA']",Light Heavyweight,37.0,12.0,0.0,9.0,15.0,13.0,0.0,7.0,1.0,4.0,0.0,Brazil,Rio de Janeiro,205.0,M,6.0,182.88
5df1c9c6aba7464290ff9123a84042d6,Rex Holman,,,[],Light Heavyweight,4.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,USA,"Columbus, Ohio",205.0,M,6.3,192.02
fbf44fb7829c4d1abefde2a4fae8a56a,Jason Dent,1980-06-12,Dynamite,['GriffonRawl Thaiboxing & MMA Academy'],Welterweight,22.0,13.0,0.0,3.0,19.0,0.0,0.0,2.0,2.0,9.0,0.0,United States,"Cincinnati, Ohio",158.0,M,5.1,155.45
a70f0ca481cd4ff4848f9488045554eb,Jamie Varner,1984-12-10,C-4,"['Arizona Combat Sports', 'MMA Lab']",Lightweight,21.0,11.0,2.0,9.0,9.0,3.0,0.0,2.0,5.0,4.0,0.0,United States,"Phoenix, Arizona",155.0,M,5.8,176.78
56e8c22d8bb54e079f52e97abcdc063c,Georges St. Pierre,1981-05-19,Rush,['Tristar Gym'],Welterweight,26.0,2.0,0.0,8.0,6.0,12.0,0.0,1.0,1.0,0.0,0.0,Canada,"St. Isidore, Quebec",170.0,M,5.1,155.45
0f3ea9fbf3ed43b08a98613b11dc8010,Jeff Monson,1971-01-18,The Snowman,['American Top Team'],Heavyweight,60.0,26.0,1.0,5.0,36.0,18.0,1.0,9.0,4.0,13.0,0.0,United States,"Miami, Florida",238.0,M,5.9,179.83
316ab08ef7d64e2c8a4743bbddc5eb29,Frank Mir,1979-05-24,,['Frank Mir Gym'],Heavyweight,19.0,13.0,0.0,5.0,9.0,4.0,1.0,10.0,0.0,3.0,0.0,United States,"Las Vegas, Nevada",262.0,M,6.3,192.02
ea2880622c534f9099b969b26a762a43,Nick Diaz,1983-08-02,,['Cesar Gracie Fight Team'],Middleweight,26.0,10.0,2.0,13.0,8.0,5.0,0.0,3.0,0.0,7.0,0.0,United States,"Stockton, California",185.0,M,6.1,185.93
e3bd0175980e45d39c924fc726035dee,Sherman Pendergarst,1967-02-01,The Tank,['Miletich Fighting Systems'],Light Heavyweight,11.0,18.0,1.0,2.0,8.0,1.0,0.0,11.0,2.0,5.0,0.0,United States,"Baltimore, Maryland",205.0,M,6.1,185.93
6f43ecdcd1e145749b94a9ab29104a13,Hector Ramirez,1976-03-28,Sick Dog,[],Light Heavyweight,10.0,6.0,0.0,6.0,0.0,4.0,0.0,2.0,1.0,3.0,0.0,United States,"Orange County, California",205.0,M,6.0,182.88
1412607579b04b1e9649c851235e47b9,Jake O'Brien,1984-09-25,,['Integrated Fighting Academy'],Light Heavyweight,15.0,4.0,0.0,7.0,3.0,5.0,0.0,2.0,2.0,0.0,0.0,United States,"Indianapolis, Indiana",205.0,M,6.3,192.02
32525e0d429e46f3bdf2e1dfbe45a1e0,Josh Schockman,1980-12-29,The Warhammer,['Dirty South Fight Team'],Light Heavyweight,6.0,3.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,United States,"Nashville, Tennessee",205.0,M,6.4,195.07
f2e593803c634a738adf311dd08a6873,Dan Lauzon,1988-03-30,The Upgrade,['Lauzon MMA'],Welterweight,17.0,6.0,0.0,9.0,7.0,1.0,0.0,3.0,2.0,1.0,0.0,United States,"Bridgewater, Massachusetts",170.0,M,5.1,155.45
7425f91941c54587b3b9fbb0b12c79b8,Clay Guida,1981-12-08,The Carpenter,['Team Alpha Male'],Lightweight,38.0,24.0,0.0,7.0,14.0,16.0,1.0,2.0,11.0,10.0,1.0,United States,"Round Lake, Illinois",155.0,M,5.7,173.74
8f2850df99c34720b6fe63c543d37192,Justin James,,Pretty Boy,[],Lightweight,13.0,7.0,0.0,5.0,7.0,1.0,0.0,1.0,6.0,0.0,0.0,USA,Nebraska,155.0,M,5.1,155.45
ef91803f9efc4598912c436bc7c30cbb,Junior Assuncao,1981-06-24,,['Ascension MMA'],Lightweight,16.0,8.0,0.0,4.0,7.0,5.0,0.0,2.0,2.0,4.0,0.0,Brazil,,155.0,M,5.9,179.83
2f4b28558c2448ca923cc34c6aa4732d,Ken Shamrock,1964-02-11,The World's Most Dangerous Man,"[""Lion's Den""]",Heavyweight,28.0,17.0,0.0,3.0,22.0,3.0,0.0,11.0,4.0,2.0,0.0,United States,"San Diego, California",212.0,M,6.1,185.93
5fed3a60199c4287853ac579c3e1630e,Kendall Grove,1982-11-12,Da Spyder,['Straight Rootless Fight Team'],Middleweight,24.0,19.0,1.0,8.0,10.0,6.0,0.0,9.0,4.0,6.0,0.0,United States,"Maui, Hawaii",185.0,M,6.6,201.17
f136d5d8237d42608c84dae4114946b0,Chris Price,,Exorcist,['Team IBJJA'],Light Heavyweight,19.0,4.0,0.0,7.0,7.0,5.0,0.0,1.0,3.0,0.0,0.0,United States,"Beach Grove, Indiana",203.0,M,6.2,188.98
99fbb6c0dcfe4bdcaf923474caa1b55b,Crafton Wallace,1972-04-15,,['Inferno MMA'],Middleweight,18.0,6.0,0.0,8.0,9.0,1.0,0.0,2.0,3.0,1.0,0.0,United States,"Naples, Florida",184.0,M,6.0,182.88
c7f1c0bde96841f6bfb2c6f7312ea439,Tony DeSouza,1974-07-26,The Peruvian Savage,['Millennia MMA'],Welterweight,11.0,4.0,0.0,2.0,6.0,3.0,0.0,4.0,0.0,0.0,0.0,Peru,Cuzco,169.0,M,6.0,182.88
03dcd8d2384049aaaf73104719d3065d,Dustin Hazelett,1986-04-29,McLovin,['Team Jorge Gurgel'],Lightweight,12.0,7.0,0.0,1.0,9.0,2.0,0.0,4.0,2.0,1.0,0.0,United States,"Cincinnati, Ohio",155.0,M,6.1,185.93
0011922024984fab9991b3c6501bb5a5,Rory Singer,1976-05-28,Outburst,['Hardcore Gym'],Middleweight,11.0,9.0,0.0,2.0,6.0,3.0,0.0,3.0,3.0,3.0,0.0,United States,"Athens, Georgia",185.0,M,6.2,188.98
c6e65c81ffaa4bcba9739b52ec74bd26,Josh Haynes,1977-07-30,Bring the Pain,['Syndicate MMA'],Light Heavyweight,14.0,11.0,0.0,4.0,8.0,2.0,0.0,5.0,1.0,5.0,0.0,United States,"Medford, Oregon",205.0,M,5.9,179.83
cb4f74479c3a4da98e100368dd32e595,John Alessio,1979-07-05,The Natural,['Xtreme Couture'],Lightweight,35.0,17.0,2.0,10.0,15.0,8.0,2.0,2.0,7.0,7.0,1.0,Canada,"Vancouver, British Columbia",155.0,M,5.1,155.45
3aa58c670ecf462e9299517590284d73,Mike Swick,1979-06-19,Quick,['AKA Thailand'],Welterweight,15.0,6.0,0.0,8.0,3.0,4.0,0.0,2.0,1.0,3.0,0.0,United States,"San Jose, California",170.0,M,6.1,185.93
ac7f2c22f97347f996dd8bcf4fb015a1,David Loiseau,1979-12-17,The Crow,['Tristar Gym'],Light Heavyweight,23.0,11.0,0.0,15.0,3.0,5.0,0.0,2.0,2.0,7.0,0.0,Canada,"Montreal, Quebec",192.0,M,6.0,182.88
3936f98bdff04b30a50a750f6d943fb4,Gabe Ruediger,1977-08-29,Godzilla,['PKG'],Lightweight,18.0,8.0,0.0,4.0,13.0,1.0,0.0,5.0,2.0,1.0,0.0,United States,"Rancho Cucamonga, California",155.0,M,5.1,155.45
8b424fd5bd024ae2bc80207951b5f1a6,Eddie Sanchez,1982-04-11,The Manic Hispanic,['Kings MMA'],Heavyweight,15.0,8.0,0.0,11.0,2.0,2.0,0.0,5.0,1.0,2.0,0.0,United States,"San Diego, California",214.0,M,6.3,192.02
d169ff06db2948a1bbdf755aa77c8338,Mario Neto,,Sukata,"['Mario Sukata Team', 'Wolfslair Academy']",Heavyweight,13.0,5.0,0.0,2.0,8.0,3.0,0.0,2.0,2.0,1.0,0.0,Brazil,"Joao Pessoa, Paraiba",229.0,M,6.0,182.88
1592e4f25475400f8ebc1829714086f5,Danny Abbadi,1983-07-03,,[],Middleweight,4.0,6.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,United States,"Orlando, Florida",185.0,M,5.11,155.75
06a8c6a0140f4a58999da901f9847859,David Lee,,,['Team Crossface'],Featherweight,12.0,10.0,0.0,0.0,12.0,0.0,0.0,3.0,6.0,1.0,0.0,England,"London, Greater London",145.0,M,5.11,155.75
26b061a7daa44f68bcf56fd8d5031d11,Josh Neer,1983-03-24,The Dentist,['Cesar Gracie Fight Team'],Welterweight,36.0,16.0,0.0,21.0,11.0,4.0,0.0,3.0,5.0,8.0,0.0,United States,"Des Moines, Iowa",170.0,M,5.11,155.75
354e98b5087f498c88dadea30f2f1d34,Rob MacDonald,1978-09-05,Bobby Maximus,['Franco Behring'],Heavyweight,5.0,4.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,Canada,"Mississauga, Ontario",230.0,M,6.3,192.02
dfeddbd1c57643ffb828714c8ee7cbac,Wes Combs,1973-06-18,Soldier,['Millennia MMA'],Heavyweight,20.0,6.0,0.0,16.0,2.0,2.0,0.0,1.0,4.0,1.0,0.0,United States,"Rancho Cucamonga, California",230.0,M,6.2,188.98
ca32213c39e84c62bdad0faec5ee02c9,David Heath,1976-10-02,The Headhunter,['Absolute Combat Alliance'],Light Heavyweight,18.0,7.0,0.0,7.0,8.0,3.0,0.0,1.0,3.0,3.0,0.0,United States,"Tulsa, Oklahoma",203.0,M,5.11,155.75
c064b29c946a4fdaa90d9ae948318d3a,Cory Walmsley,,,['Team Bison'],Light Heavyweight,8.0,2.0,0.0,2.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,United States,"St. Paul, Minnesota",205.0,M,6.0,182.88
2083bb4e0fa24c33ac4a5494ad530bb1,Jorge Santiago,1980-10-09,The Sandman,"['Blackzilians', 'Jaco Hybrid Training Center']",Welterweight,25.0,12.0,0.0,10.0,13.0,2.0,0.0,6.0,0.0,6.0,0.0,Brazil,Rio de Janeiro,170.0,M,6.1,185.93
a2b27c332d3149d39e0e186cfb332146,Dean Lister,1976-02-13,The Boogeyman,['Victory MMA'],Middleweight,13.0,7.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,7.0,0.0,United States,"San Diego, California",185.0,M,6.1,185.93
ca151cdd72294f2dbb86be8b8321127a,Yuki Sasaki,1976-09-12,,['Grabaka'],Middleweight,25.0,22.0,0.0,2.0,15.0,8.0,0.0,5.0,4.0,13.0,0.0,Japan,"Kushiro, Hokkaido",180.0,M,6.0,182.88
762d6154a11c4d5ea4b02572bf81603b,Josh Koscheck,1977-11-30,Kos,['Dethrone Base Camp'],Welterweight,17.0,11.0,0.0,6.0,4.0,7.0,0.0,4.0,3.0,4.0,0.0,United States,"Buffalo, New York",170.0,M,5.1,155.45
f4f6e381fc1140a6b21f6cc954952529,Jonathan Goulet,1979-07-13,The Road Warrior,['Team Legion'],Welterweight,23.0,12.0,1.0,12.0,8.0,3.0,0.0,10.0,2.0,0.0,0.0,Canada,"Victoriaville, Quebec",169.0,M,6.0,182.88
d37ac18ee4be49749da82f4d279ea0e8,Joe Riggs,1982-09-23,Diesel,['Soul Fighters'],Welterweight,49.0,18.0,2.0,37.0,7.0,4.0,1.0,9.0,6.0,3.0,0.0,United States,"Phoenix, Arizona",170.0,M,6.0,182.88
754d39b3e1d9419eaa846b34fd96fcd0,Jason Von Flue,1975-08-01,Livewire,['Team Live Wire'],Welterweight,14.0,12.0,0.0,1.0,13.0,0.0,0.0,7.0,4.0,1.0,0.0,United States,"Clovis, California",170.0,M,6.0,182.88
59c41a22af4c4561b226973a3e1ff549,Kristof Midoux,1972-07-30,The French Hurricane,['Boxing Squad'],Heavyweight,6.0,10.0,0.0,3.0,3.0,0.0,0.0,6.0,3.0,1.0,0.0,France,Nice,220.0,M,6.1,185.93
56f677c0347d49fe94dd948c44242f1d,Sam Morgan,1981-09-28,The Squeeze,['Team Bison'],Welterweight,18.0,12.0,0.0,5.0,12.0,0.0,1.0,4.0,5.0,2.0,1.0,United States,"Minneapolis, Minnesota",165.0,M,5.1,155.45
b0eebee939b64159bf374c38ae84d759,Pat Healy,1983-07-20,Bam Bam,['Sports Lab'],Lightweight,34.0,24.0,1.0,7.0,15.0,12.0,0.0,7.0,6.0,11.0,0.0,United States,"St. Louis, Missouri",155.0,M,5.1,155.45
72f5c2f74a764f479852c75eec0d5402,Andrei Arlovski,1979-02-04,The Pit Bull,['American Top Team'],Heavyweight,34.0,23.0,2.0,17.0,3.0,14.0,0.0,12.0,3.0,8.0,0.0,Belarus,Minsk,247.0,M,6.4,195.07
e3bfd6a5897e4abe8058567fbd4ff73e,Dan Christison,1972-04-26,The Sandman,['Jackson-Wink MMA'],Super Heavyweight,20.0,7.0,0.0,8.0,12.0,0.0,0.0,1.0,0.0,6.0,0.0,United States,"Albuquerque, New Mexico",270.0,M,6.8,207.26
5a3f5317407c4970a94e09b0f760a873,Yves Edwards,1976-09-30,Thugjitsu Master,['American Top Team'],Lightweight,42.0,22.0,1.0,17.0,16.0,9.0,0.0,4.0,6.0,12.0,0.0,United States,"Woodlands, Texas",155.0,M,5.1,155.45
82ee48291be54632a6478f3ebdc4a781,Joe Jordan,1978-07-28,Porkchop,['Miletich Fighting Systems'],Welterweight,48.0,14.0,0.0,27.0,6.0,11.0,4.0,4.0,6.0,4.0,0.0,United States,"Pikeville, Kentucky",170.0,M,5.6,170.69
19fee0e937d8468ba304d5887b316e2d,Anthony Perosh,1972-05-10,The Hippo,['Team Perosh Mixed Martial Arts'],Light Heavyweight,15.0,10.0,0.0,5.0,10.0,0.0,0.0,7.0,0.0,3.0,0.0,Australia,"Sydney, New South Wales",205.0,M,6.3,192.02
5919fea867b64d6d9d2445375dd014d1,Gilbert Aldana,1977-08-25,El Peligro,['Brausa Academy'],Heavyweight,6.0,2.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,United States,"Chandler, Arizona",250.0,M,6.1,185.93
49e484b7c7204f1fadcbc5bb5a363e24,Mark Hominick,1982-07-22,The Machine,['Team Tompkins'],Featherweight,20.0,12.0,0.0,9.0,7.0,4.0,0.0,3.0,5.0,4.0,0.0,Canada,"London, Ontario",145.0,M,5.8,176.78
7bbeda62738443abbb9e60feac99ecc5,Luke Cummo,1980-04-27,,['Serra-Longo Fight Team'],Welterweight,6.0,6.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,United States,"New Hyde Park, New York",170.0,M,6.0,182.88
9a8f6afe869943d78aceb607e910c724,Dave Menne,1974-07-29,The Warrior,['Menne Combat Academy'],Middleweight,45.0,17.0,0.0,6.0,19.0,20.0,0.0,7.0,1.0,9.0,0.0,United States,"Minneapolis, Minnesota",185.0,M,5.1,155.45
207fd6e47448446bb74a8b07a1bc77af,Branden Lee Hinkle,1973-07-29,The Iron Lion,['Hammer House'],Heavyweight,17.0,11.0,1.0,12.0,3.0,2.0,0.0,2.0,8.0,1.0,0.0,United States,"Jefferson, Ohio",230.0,M,6.2,188.98
a086f2d1dd804f7fa96c99515278326d,Kristian Rothaermel,1972-01-31,,[],Light Heavyweight,4.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,United States,"Metairie, Louisiana",205.0,M,6.0,182.88
cdef0e4685114116bb7922d70e6566f1,Justin Levens,1980-04-18,The Executioner,['CSW'],Middleweight,9.0,8.0,0.0,7.0,2.0,0.0,0.0,4.0,2.0,2.0,0.0,United States,"Newport Beach, California",185.0,M,5.1,155.45
2eb6d881c3f84a3b88b0f00b4e519f77,Royce Gracie,1966-12-12,,['Gracie Humaita'],Middleweight,15.0,2.0,0.0,2.0,11.0,2.0,0.0,2.0,0.0,0.0,0.0,Brazil,Rio de Janeiro,176.0,M,6.0,182.88
7ff9ffde5a584f7f8fb5307013bca1fc,Assuerio Silva,1974-06-18,,[],Heavyweight,16.0,8.0,1.0,7.0,7.0,2.0,0.0,3.0,2.0,3.0,0.0,Brazil,"Curitiba, Parana",235.0,M,6.1,185.93
ae8ab6fb929b4ccdb0a898e4ad308d60,Jeremy Horn,1975-08-25,Gumby,"[""Jeremy Horn's Elite Performance""]",Middleweight,92.0,22.0,1.0,26.0,54.0,12.0,0.0,3.0,8.0,11.0,0.0,United States,"Cedar Rapids, Iowa",185.0,M,6.1,185.93
141f41b157d84d049630bd69587874a2,Chael Sonnen,1977-04-03,,['Team Quest'],Light Heavyweight,31.0,17.0,0.0,8.0,4.0,19.0,0.0,7.0,9.0,1.0,0.0,United States,"West Linn, Oregon",205.0,M,6.1,185.93
56520c61ae804033b425a2c3ae563b8d,Gabriel Gonzaga,1977-04-03,,['Team Quest'],Light Heavyweight,31.0,17.0,0.0,8.0,4.0,19.0,0.0,7.0,9.0,1.0,0.0,United States,"West Linn, Oregon",205.0,M,6.1,185.93
ecc435988eb1418ab8068c42db017fbb,Fabiano Scherner,1972-06-30,Pega-Leve,['Gracie Barra Portland'],Heavyweight,11.0,11.0,3.0,5.0,6.0,0.0,0.0,9.0,2.0,0.0,0.0,Brazil,"Florianopolis, Santa Catarina",257.0,M,6.4,195.07
d9883c602786400da80f918aa27b07de,Rick Davis,,,['Las Vegas Combat Club'],Lightweight,3.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,USA,"Las Vegas, Nevada",155.0,M,,
cabe0f17ccb649daa6abef75b585b228,Evan Tanner,1971-02-11,,['Hard Knocks Kickboxing'],Middleweight,32.0,8.0,0.0,12.0,17.0,3.0,0.0,6.0,1.0,1.0,0.0,United States,"Amarillo, Texas",185.0,M,6.0,182.88
92684b4dbc6740e9a2a21d0dd8454116,Marcio Cruz,1978-04-24,Pe de Pano,['Gracie Fusion'],Light Heavyweight,8.0,3.0,0.0,2.0,4.0,1.0,1.0,2.0,0.0,1.0,0.0,Brazil,Rio de Janeiro,205.0,M,6.4,195.07
7426d9ddd37e44bdae689b0ebd7fd885,Nick Thompson,1981-06-23,The Goat,['Minnesota Martial Arts Academy'],Welterweight,38.0,14.0,0.0,14.0,18.0,6.0,0.0,9.0,4.0,1.0,0.0,United States,"Minneapolis, Minnesota",170.0,M,6.1,185.93
0449ebfd27f1475f93043b3549b4ecb8,David Terrell,1978-01-09,The Soul Assassin,['Cesar Gracie Jiu-Jitsu'],Middleweight,6.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,USA,California,185.0,M,6.0,182.88
6035e80ddf244aa5b66898a819d2c86b,Scott Smith,1979-05-21,Hands of Steel,['Capital City Fighting Alliance'],Middleweight,18.0,11.0,1.0,15.0,3.0,0.0,0.0,5.0,4.0,2.0,0.0,United States,"Elk Grove, California",185.0,M,6.0,182.88
3d07451863a1472ebfb4aa52ec693c99,Derrick Noble,1978-08-14,The Eraser,['Minnesota Martial Arts Academy'],Welterweight,27.0,15.0,0.0,9.0,12.0,6.0,0.0,5.0,6.0,4.0,0.0,United States,"Cuba, Illinois",169.0,M,5.9,179.83
01b8222c5c614d778e9757fd105a663c,Sam Hoger,1980-06-28,Alaskan Assassin,['Miletich Martial Arts'],Light Heavyweight,10.0,4.0,0.0,3.0,6.0,1.0,0.0,0.0,1.0,3.0,0.0,United States,"Eagle River, Alaska",205.0,M,6.2,188.98
6a19cc7215634c64adb6186e73cbda83,Brad Imes,1978-05-06,The Hillbilly Heartthrob,['Sacramaneto BJJ'],Heavyweight,13.0,7.0,0.0,3.0,8.0,2.0,0.0,3.0,1.0,3.0,0.0,United States,"Sacramento, California",260.0,M,6.7,204.22
0c1e669043e74928ab0804a115070937,Ansar Chalangov,1979-10-30,,['Legion Fight Team'],Middleweight,14.0,5.0,0.0,3.0,10.0,1.0,0.0,1.0,3.0,1.0,0.0,Russia,Rostov-on-don,185.0,M,5.9,179.83
4205df8de72d465b849848419049d6dc,Trevor Prangley,1972-08-24,,['American Kickboxing Academy'],Light Heavyweight,34.0,11.0,0.0,9.0,13.0,12.0,0.0,5.0,3.0,3.0,0.0,South Africa,"Cape Town, Western Cape",205.0,M,6.0,182.88
59b29917c3fc44d58a0b17b9ac0b0bec,Steve Vigneault,1978-02-14,Lion Heart,['Tristar Gym'],Welterweight,12.0,6.0,0.0,9.0,1.0,2.0,0.0,4.0,2.0,0.0,0.0,Canada,"Iles de la Madeleine, Quebec",169.0,M,5.1,155.45
6cbba9b2b7f14c37bd86abb18ba623a8,Tom Murphy,1974-11-19,,['Tristar Gym'],Light Heavyweight,6.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,"St. Albans, Vermont",205.0,M,6.2,188.98
9c92705b8f1c491593cdf2e969e87d89,Icho Larenas,1982-12-03,El Dogo,[],Heavyweight,6.0,6.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,Argentina,Buenos Aires,255.0,M,6.3,192.02
d50b89c272ac414881056e165be83185,Jorge Rivera,1972-02-28,El Conquistador,['Rivera Athletic Center'],Middleweight,20.0,9.0,0.0,14.0,2.0,4.0,0.0,5.0,3.0,1.0,0.0,United States,"Milford, Massachusetts",185.0,M,6.1,185.93
